,position,country,name,club,boots,age,height,name_ko,id,team_name,eng_name_x,color_x,img,boots_ko,boots_img,img_src,position_ko,country_ko
1901,Midfielder,Italy,Simone Pafundi,Udinese Calcio,Nike Mercurial Superfly 8 Elite,18,166,시모네 파푼디,300271575,우디네세,Udinese Calcio,#101010,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p271575.png,나이키 머큐리얼 슈퍼플라이 8 Elite,https://www.footballbootsdb.com/logos/boots/2022/04/624af67baf1fe.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8600.png,미드필더,이탈리아
1902,Goalkeeper,Italy,Simone Perilli,Hellas Verona,Nike Mercurial Superfly 9 Elite,30,196,시모네 페릴리,300210940,베로나,Hellas Verona,#002F6C,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p210940.png,나이키 머큐리얼 슈퍼플라이 9 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d009d3fbdc.png,https://images.fotmob.com/image_resources/logo/teamlogo/9876.png,골키퍼,이탈리아
1903,Goalkeeper,Italy,Simone Scuffet,SSC Napoli,Lotto Solista 200,28,193,시모네 스쿠페트,300220048,나폴리,SSC Napoli,#12A0D7,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p220048.png,로또 솔리스타 200,https://www.footballbootsdb.com/logos/boots/2023/08/64d38f1ef3c80.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9875.png,골키퍼,이탈리아
1904,Defender,Côte d'Ivoire,Sinaly Diomandé,AJ Auxerre,adidas Predator Elite,23,184,시날리 디오망데,300257204,오세르,AJ Auxerre,#055DC6,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p257204.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8583.png,수비수,코트디부아르
1905,Midfielder,France,Skelly Alvero,SV Werder Bremen,Puma Future 7 Ultimate,22,202,스켈리 알베로,300271247,브레멘,SV Werder Bremen,#007642,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p271247.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/8697.png,미드필더,프랑스
1906,Forward,Morocco,Sofiane Diop,OGC Nice,Nike Phantom GX 2 Elite,24,175,소피안 디오프,262244892,니스,OGC Nice,#181818,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p262244892.png,나이키 팬텀 GX 2 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196d100cf15.png,https://images.fotmob.com/image_resources/logo/teamlogo/9831.png,공격수,모로코
1907,Forward,England,Solly March,Brighton & Hove Albion,adidas X Crazyfast+,30,180,솔리 마치,283206594,브라이턴 앤 호브,Brighton & Hove Albion,#0850A0,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p283206594.png,아디다스 X 크레이지페스트+,https://www.footballbootsdb.com/logos/boots/2024/04/660ade0108655.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/10204.png,공격수,영국
1908,Forward,Wales,Sorba Thomas,FC Nantes,Nike Mercurial Superfly 9 Elite,26,185,소르바 토마스,300260478,낭트,FC Nantes,#D1A302,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p260478.png,나이키 머큐리얼 슈퍼플라이 9 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d009d3fbdc.png,https://images.fotmob.com/image_resources/logo/teamlogo/9830.png,공격수,웨일스
1909,Defender,France,Soumaïla Coulibaly,Stade Brestois 29,adidas Predator Elite,21,191,수마일라 쿨리발리,834261495,브레스트,Stade Brestois 29,#ED1C24,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p834261495.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8521.png,수비수,프랑스
1910,Midfielder,France,Soungoutou Magassa,AS Monaco,adidas Predator Elite FT,21,190,순구투 마가사,300275102,모나코,AS Monaco,#C80C13,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p275102.png,아디다스 프레데터 Elite FT,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8d24b59c1.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9829.png,미드필더,프랑스
1911,Midfielder,Slovakia,Stanislav Lobotka,SSC Napoli,Nike Mercurial Vapor 15 Elite By You,30,168,스타니슬라프 로보트카,287216435,나폴리,SSC Napoli,#12A0D7,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p287216435.png,나이키 머큐리얼 베이퍼 15 Elite By You,https://www.footballbootsdb.com/logos/boots/2022/11/637b4166b6bea.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9875.png,미드필더,슬로바키아
1912,Midfielder,Croatia,Stanko Juric,Real Valladolid,Nike Mercurial Vapor IX,28,188,스탄코 유리치,300262581,바야돌리드,Real Valladolid,#63257E,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p262581.png,나이키 머큐리얼 베이퍼 IX,https://www.footballbootsdb.com/logos/boots/62/3.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/10281.png,미드필더,크로아티아
1913,Defender,France,Stanley Nsoki,1899 Hoffenheim,Puma Ultra Ultimate,25,184,스탠리 은소키,300241941,호펜하임,1899 Hoffenheim,#005098,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p241941.png,퓨마 울트라 Ultimate,https://www.footballbootsdb.com/logos/boots/2023/04/64317eee4690c.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8226.png,수비수,프랑스
1914,Midfielder,Spain,Stefan Bajcetic,UD Las Palmas,adidas Copa Pure 2 Elite KT,20,185,스테판 바예치티치,280271975,라스 팔마스,UD Las Palmas,#DA9F00,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p280271975.png,아디다스 코파 퓨어 2 Elite KT,https://www.footballbootsdb.com/logos/boots/2024/09/66ed97ff1268a.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8306.png,미드필더,스페인
1915,Defender,Germany,Stefan Bell,1. FSV Mainz 05,adidas Predator Accuracy.1 L,33,192,슈테판 벨,283198352,마인츠,1. FSV Mainz 05,#B8121C,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p283198352.png,아디다스 프레데터 애큐러시.1 L,https://www.footballbootsdb.com/logos/boots/2023/10/652577f62c64a.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9905.png,수비수,독일
1916,Defender,Netherlands,Stefan de Vrij,Inter,Nike Tiempo Legend 10 Elite,33,189,스테판 더 프레이,834198176,인테르 밀라노,Inter,#010E80,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p834198176.png,나이키 티엠포 레전드 10 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196ae75b2b2.png,https://images.fotmob.com/image_resources/logo/teamlogo/8636.png,수비수,네덜란드
1917,Defender,Austria,Stefan Lainer,Borussia Mönchengladbach,Puma Future 7 Ultimate,32,175,슈테판 라이너,242223724,글라트바흐,Borussia Mönchengladbach,#417E37,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p242223724.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/9788.png,수비수,오스트리아
1918,Goalkeeper,Germany,Stefan Ortega,Manchester City,Nike Tiempo Legend 10 Elite,32,185,슈테판 오르테가,825200159,맨체스터 시티,Manchester City,#69A8D8,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p825200159.png,나이키 티엠포 레전드 10 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196ae75b2b2.png,https://images.fotmob.com/image_resources/logo/teamlogo/8456.png,골키퍼,독일
1919,Defender,Austria,Stefan Posch,Bologna FC 1909,adidas X Crazyfast Elite,27,190,슈테판 포슈,291223671,볼로냐,Bologna FC 1909,#102880,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p291223671.png,아디다스 X 크레이지페스트 Elite,https://www.footballbootsdb.com/logos/boots/2024/04/660adc06058c6.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9857.png,수비수,오스트리아
1920,Forward,Germany,Stefan Schimmer,1. FC Heidenheim 1846,Nike Tiempo Legend 10 Elite,30,185,슈테판 시머,300239078,하이덴하임,1. FC Heidenheim 1846,#E20613,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p239078.png,나이키 티엠포 레전드 10 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196ae75b2b2.png,https://images.fotmob.com/image_resources/logo/teamlogo/94937.png,공격수,독일
1921,Defender,Italy,Stefano Sabelli,Genoa CFC,adidas X Crazyfast Elite LL,32,176,스테파노 사벨리,300206159,제노아,Genoa CFC,CB1111,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p206159.png,아디다스 X 크레이지페스트 Elite LL,https://www.footballbootsdb.com/logos/boots/2024/04/660adfc293558.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/10233.png,수비수,이탈리아
1922,Midfielder,Italy,Stefano Sensi,AC Monza,adidas Predator Elite,29,168,스테파노 센시,300229857,몬차,AC Monza,#E10032,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p229857.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/6504.png,미드필더,이탈리아
1923,Goalkeeper,Italy,Stefano Turati,AC Monza,Nike Phantom GX 2 Elite,23,188,스테파노 투라티,300254502,몬차,AC Monza,#E10032,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p254502.png,나이키 팬텀 GX 2 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/67196d100cf15.png,https://images.fotmob.com/image_resources/logo/teamlogo/6504.png,골키퍼,이탈리아
1924,Forward,Italy,Stephan El Shaarawy,AS Roma,Nike Mercurial Superfly 10 Elite,32,178,스테판 엘 샤라위,284190813,로마,AS Roma,#9C0922,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p284190813.png,나이키 머큐리얼 슈퍼플라이 10 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/6719678447fdd.png,https://images.fotmob.com/image_resources/logo/teamlogo/8686.png,공격수,이탈리아
1925,Forward,England,Stephy Mavididi,Leicester City,Puma Future 7 Ultimate,26,182,스테피 마비디디,300225783,레스터 시티,Leicester City,#0D47A1,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p225783.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/8197.png,공격수,영국
1926,Goalkeeper,France,Steve Mandanda,Stade Rennais FC,Puma Future 7 Ultimate,39,187,스티브 망당다,829163705,렌,Stade Rennais FC,#E13327,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p829163705.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/9851.png,골키퍼,프랑스
1927,Forward,Benin,Steve Mounié,FC Augsburg,adidas X Crazyfast+,30,189,스티브 무니에,300224883,아우크스부르크,FC Augsburg,#B93733,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p224883.png,아디다스 X 크레이지페스트+,https://www.footballbootsdb.com/logos/boots/2024/04/660ade0108655.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8406.png,공격수,베냉
1928,Goalkeeper,Germany,Steven Benda,Fulham,adidas Predator Elite,26,192,슈테벤 벤다,300241076,풀럼,Fulham,#000000,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p241076.png,아디다스 프레데터 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8e8e33c30.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9879.png,골키퍼,독일
1929,Goalkeeper,North Macedonia,Stole Dimitrievski,Valencia CF,Puma Future 7 Ultimate,31,188,스토레 디미트리예브스키,511211348,발렌시아,Valencia CF,#FF671F,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p511211348.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/10267.png,골키퍼,북마케도니아
1930,Defender,Serbia,Strahinja Pavlović,AC Milan,Puma Future 7 Ultimate,23,194,스트라히냐 파블로비치,815254840,AC 밀란,AC Milan,#CF2C27,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p815254840.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/8564.png,수비수,세르비아
1931,Midfielder,Germany,Suat Serdar,Hellas Verona,Nike Mercurial Superfly 9 Elite,27,184,수아트 제르다르,230230065,베로나,Hellas Verona,#002F6C,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p230230065.png,나이키 머큐리얼 슈퍼플라이 9 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d009d3fbdc.png,https://images.fotmob.com/image_resources/logo/teamlogo/9876.png,미드필더,독일
1932,Forward,Spain,Suso,Sevilla FC,Puma Future 7 Ultimate,31,177,수소,206202651,세비야,Sevilla FC,#C90F20,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p202651.png,퓨마 퓨처 7 Ultimate,https://www.footballbootsdb.com/logos/boots/2024/10/6703aad2e6ebd.png,https://images.fotmob.com/image_resources/logo/teamlogo/8302.png,공격수,스페인
1933,Defender,Netherlands,Sven Botman,Newcastle United,adidas Copa Pure 2 Elite KT,25,195,스벤 보트만,250251809,뉴캐슬 유나이티드,Newcastle United,#141413,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p250251809.png,아디다스 코파 퓨어 2 Elite KT,https://www.footballbootsdb.com/logos/boots/2024/09/66ed97ff1268a.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/10261.png,수비수,네덜란드
1934,Goalkeeper,Germany,Sven Ulreich,Bayern München,adidas Copa Pure 2 Elite,36,192,스벤 울라이히,214186569,바이에른 뮌헨,Bayern München,#C60428,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p214186569.png,아디다스 코파 퓨어 2 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed99b4c3f73.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9823.png,골키퍼,독일
1935,Midfielder,Poland,Szymon Żurkowski,Empoli FC,Nike Mercurial Vapor 14 Elite,27,185,시몬 주르코프스키,300239732,엠폴리,Empoli FC,#005098,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p239732.png,나이키 머큐리얼 베이퍼 14 Elite,https://www.footballbootsdb.com/logos/boots/2022/06/62b43c83c267f.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8534.png,미드필더,폴란드
1936,Forward,Nigeria,Taiwo Awoniyi,Nottingham Forest,Nike Mercurial Superfly 10 Elite,27,183,타이워 아워니이,270230978,노팅엄 포레스트,Nottingham Forest,#C8102E,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p270230978.png,나이키 머큐리얼 슈퍼플라이 10 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/6719678447fdd.png,https://images.fotmob.com/image_resources/logo/teamlogo/10203.png,공격수,나이지리아
1937,Midfielder,Eritrea,Tajon Buchanan,Villarreal CF,Nike Mercurial Vapor 15 Elite,26,183,테이존 뷰캐넌,273246800,비야레알,Villarreal CF,#E19D00,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p273246800.png,나이키 머큐리얼 베이퍼 15 Elite,https://www.footballbootsdb.com/logos/boots/2024/05/664d019fb62c0.png,https://images.fotmob.com/image_resources/logo/teamlogo/10205.png,미드필더,에리트리아
1938,Forward,Japan,Takefusa Kubo,Real Sociedad,adidas F50 Elite,23,173,타케후사 구보,820237681,레알 소시에다드,Real Sociedad,#0056B3,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p820237681.png,아디다스 F50 Elite,https://www.footballbootsdb.com/logos/boots/2024/09/66ed858132958.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8560.png,공격수,일본
1939,Defender,Japan,Takehiro Tomiyasu,Arsenal,Asics DS Light X-Fly Pro 2,26,188,도미야스 다케히로,219232938,아스널,Arsenal,#BD0510,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p219232938.png,아식스 DS Light X-Fly Pro 2,https://www.footballbootsdb.com/logos/boots/2024/04/6616a7ecbaeeb.png,https://images.fotmob.com/image_resources/logo/teamlogo/9825.png,수비수,일본
1940,Forward,Japan,Takuma Asano,RCD Mallorca,adidas X Crazyfast Elite,30,173,타쿠마 아사노,273232610,마요르카,RCD Mallorca,#C2071F,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p273232610.png,아디다스 X 크레이지페스트 Elite,https://www.footballbootsdb.com/logos/boots/2024/04/660adc06058c6.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/8661.png,공격수,일본
1941,Forward,Japan,Takumi Minamino,AS Monaco,adidas Predator Elite FT,30,172,미나미노 타쿠미,820226627,모나코,AS Monaco,#C80C13,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p820226627.png,아디다스 프레데터 Elite FT,https://www.footballbootsdb.com/logos/boots/2024/09/66ed8d24b59c1.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/9829.png,공격수,일본
1942,Forward,England,Tammy Abraham,AC Milan,Nike Mercurial Vapor 16 Elite,27,194,타미 아브라함,825231352,AC 밀란,AC Milan,#CF2C27,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/playersAction/p825231352.png,나이키 머큐리얼 베이퍼 16 Elite,https://www.footballbootsdb.com/logos/boots/2024/10/671969c4b1e92.png,https://images.fotmob.com/image_resources/logo/teamlogo/8564.png,공격수,영국
1943,Forward,France,Tanguy Coulibaly,Montpellier HSC,Nike Mercurial Superfly 8 Elite,24,179,탕기 쿨리발리,300251401,몽펠리에,Montpellier HSC,#40547D,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/players/p251401.png,나이키 머큐리얼 슈퍼플라이 8 Elite,https://www.footballbootsdb.com/logos/boots/2022/04/624af67baf1fe.jpg,https://images.fotmob.com/image_resources/logo/teamlogo/10249.png,공격수,프랑스
